isic_id,h1_correct_dropconnect,h2_correct_dropconnect,h1_correct_dropout,h2_correct_dropout,h1_correct_duq,h2_correct_duq,h1_correct_ensemble,h2_correct_ensemble,h1_correct_flipout,h2_correct_flipout,h1_tier,h2_tier
ISIC_0071554,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071573,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0071618,1,1,0,0,0,1,0,0,0,0,4,3
ISIC_0071622,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071623,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071642,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071645,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071730,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071734,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071738,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071757,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071766,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071775,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071788,0,0,0,0,0,0,0,0,1,1,4,4
ISIC_0071823,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071849,1,1,1,1,0,1,1,1,0,0,2,1
ISIC_0071912,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071920,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0071940,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071954,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0071970,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0071993,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072007,1,1,1,1,0,0,1,0,0,0,2,3
ISIC_0072022,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072032,1,1,1,1,0,1,1,1,1,0,1,1
ISIC_0072068,1,1,1,1,0,0,1,1,1,0,1,2
ISIC_0072072,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072114,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072129,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072159,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0072161,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0072204,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072222,1,1,1,1,1,0,1,1,1,1,0,1
ISIC_0072230,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072237,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072295,0,0,1,1,0,0,0,0,1,0,3,4
ISIC_0072299,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072320,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072345,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072409,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072436,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0072495,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072506,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072511,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072559,0,0,0,0,1,1,0,0,1,0,3,4
ISIC_0072578,1,1,1,1,0,0,0,0,1,0,2,3
ISIC_0072587,1,1,0,0,0,0,0,0,0,0,4,4
ISIC_0072590,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0072626,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072629,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0072640,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072651,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072660,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_0072663,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072674,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0072688,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072722,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072730,1,1,0,0,0,0,0,0,1,1,3,3
ISIC_0072736,1,1,1,1,0,1,0,0,0,0,3,2
ISIC_0072737,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0072748,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072759,1,1,1,1,0,0,1,1,1,1,1,1
ISIC_0072784,1,1,1,1,0,0,0,0,0,0,3,3
ISIC_0072796,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072798,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0072805,1,1,1,1,1,0,1,1,0,1,1,1
ISIC_0072816,1,1,1,1,0,0,1,1,0,0,2,2
ISIC_0072820,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072845,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072866,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_0072869,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072898,1,1,1,1,0,1,1,1,0,0,2,1
ISIC_0072931,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072935,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072949,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0072952,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0072972,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0073003,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0073033,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0073052,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0073059,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0073066,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0073098,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0073147,1,1,1,1,1,1,1,1,0,1,1,0
ISIC_0073183,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0073225,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0073252,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0073502,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0077281,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0080019,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0089569,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0091462,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0091996,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0092255,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0094604,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0097302,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0101747,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0101955,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0114709,0,0,0,0,1,1,1,1,1,1,2,2
ISIC_0120448,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0124392,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0128624,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0131948,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0132555,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0135184,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0143790,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0146156,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0151603,1,1,1,1,1,1,1,0,1,0,0,2
ISIC_0154826,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0155592,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0163110,0,0,1,1,1,0,0,0,1,0,2,4
ISIC_0169510,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0170347,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0173894,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0176781,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0178235,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0178741,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0181785,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0183915,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0189131,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0196484,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0197440,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0202485,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0207250,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0209701,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0225237,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0228742,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0230086,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0230087,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_0235462,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0236147,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0236315,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0237559,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0243621,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0247330,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0249582,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0250211,1,1,1,1,1,0,1,1,1,1,0,1
ISIC_0254158,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0254967,1,1,1,1,1,0,1,0,1,0,0,3
ISIC_0263121,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0265586,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0289605,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0292788,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0300002,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0310855,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0316625,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0320593,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0342120,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0342851,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0346815,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0360727,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0367860,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0375040,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0377420,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0386589,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0387025,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0388519,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0390288,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0392334,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0400309,0,0,1,1,1,1,1,1,1,1,1,1
ISIC_0403056,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0404097,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0408182,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0408324,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0410311,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0413893,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0421063,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0422999,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0423217,1,0,1,0,1,1,1,0,1,0,0,4
ISIC_0425007,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0428450,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0429987,0,0,1,1,1,1,1,1,0,0,2,2
ISIC_0432377,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0432563,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0436596,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0438429,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0442293,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0443195,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0449568,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0468733,1,1,1,1,0,0,1,1,0,0,2,2
ISIC_0469046,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0473489,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0476728,1,0,0,0,1,1,1,1,0,0,2,3
ISIC_0477738,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0485437,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0486687,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0488578,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0494909,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0495210,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0497671,1,0,1,1,1,1,1,1,1,0,0,2
ISIC_0497721,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0497851,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0499568,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0501614,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0503609,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0508226,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0514391,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0517354,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0521708,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0526168,1,1,1,1,1,0,0,0,0,0,2,3
ISIC_0535234,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0535416,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0536439,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0538303,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0540011,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_0542110,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0550002,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0552716,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0555377,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0560496,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0568196,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0576358,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0581192,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0584401,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0588157,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0591696,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0595644,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0597218,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0598769,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0602633,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0605021,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0611140,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0612374,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0617847,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0630222,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0630968,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0634284,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0644584,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0645091,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0645454,0,0,0,0,1,1,1,1,0,0,3,3
ISIC_0650282,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0652620,0,0,0,0,0,0,0,0,1,1,4,4
ISIC_0655029,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0657859,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_0663197,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0663511,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0668739,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0673609,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0680155,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0682939,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0684820,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0692189,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0705477,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0705739,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0722551,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0725065,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0731757,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0736674,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_0738067,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0738587,1,0,1,0,1,0,1,1,0,0,1,4
ISIC_0742972,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0743395,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0743648,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0746506,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0746536,0,0,1,1,0,0,0,0,0,0,4,4
ISIC_0749073,1,1,1,1,1,0,1,1,1,0,0,2
ISIC_0755454,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0758588,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0760704,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0762973,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0765020,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0775486,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0777268,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0777452,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0786267,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0786490,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0789847,1,0,1,1,1,0,1,0,1,1,0,3
ISIC_0791494,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0794454,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0797931,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0807504,1,1,1,1,1,1,1,0,0,0,1,2
ISIC_0812350,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0813873,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0814829,1,1,1,1,1,0,1,1,1,1,0,1
ISIC_0816682,1,1,1,1,1,0,1,0,0,0,1,3
ISIC_0818038,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0820419,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0820465,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0824821,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0828831,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0830502,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0834674,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0848536,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0853806,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0857448,1,1,1,1,0,0,1,1,1,1,1,1
ISIC_0873590,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0879335,0,1,0,0,0,0,1,0,0,0,4,4
ISIC_0885356,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0885674,1,1,1,1,1,0,1,0,1,0,0,3
ISIC_0890473,1,0,1,0,1,1,1,1,1,0,0,3
ISIC_0892179,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0892888,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0900341,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0906598,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0907716,1,1,1,1,1,0,0,0,0,0,2,3
ISIC_0923085,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0924606,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0928628,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0931551,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0935329,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0939623,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0945202,1,1,1,1,1,0,1,0,1,0,0,3
ISIC_0946795,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0949430,0,1,0,0,0,0,0,0,1,0,4,4
ISIC_0950828,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0953324,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0958251,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_0958356,1,1,0,1,1,1,1,1,1,1,1,0
ISIC_0962121,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0963883,0,0,1,1,1,0,1,0,1,0,1,4
ISIC_0964240,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0964815,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0968444,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0968773,1,1,1,1,1,0,1,1,1,0,0,2
ISIC_0981634,0,0,1,1,1,1,1,1,1,0,1,2
ISIC_0982166,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0982426,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0983360,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0984817,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_0988480,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0990706,0,0,1,1,1,1,1,1,0,0,2,2
ISIC_0992994,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0993215,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_0997755,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_1001386,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_1006415,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1007838,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1010358,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1012466,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1023707,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1025100,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1028789,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1031793,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1037425,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1038251,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1042545,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1045759,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1048895,0,0,1,1,1,1,1,1,1,1,1,1
ISIC_1049431,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_1052608,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_1055162,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1055888,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1060007,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1067447,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1069788,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1070160,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1070485,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1072322,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1077063,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1077488,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_1080131,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1080389,1,1,1,1,1,0,1,0,1,1,0,2
ISIC_1083704,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1092592,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1097830,1,1,1,1,1,0,1,0,1,1,0,2
ISIC_1098480,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1099966,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1100806,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1101667,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1102161,1,1,0,1,1,1,1,1,1,1,1,0
ISIC_1104374,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1105284,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1105843,0,0,0,0,0,0,0,0,0,1,5,4
ISIC_1107534,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1109813,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1111794,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1124016,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1131265,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1133103,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1134088,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1145018,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1145963,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1150758,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1151359,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1154405,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_1164283,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1165457,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_1169087,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1171609,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1171731,1,1,1,0,1,0,1,0,1,1,0,3
ISIC_1172471,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_1174256,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1176133,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1183112,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1185677,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1188063,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1189166,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1194545,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1203086,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1207350,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1220298,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1226823,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1227007,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1228456,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_1230763,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_1243982,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1253292,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1253804,1,0,1,1,1,1,1,0,1,0,0,3
ISIC_1254079,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1266079,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_1267866,1,1,1,1,1,0,1,0,1,0,0,3
ISIC_1268852,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1270091,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1275437,0,0,0,0,0,0,0,0,0,1,5,4
ISIC_1297252,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1297900,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1305724,0,0,0,0,0,0,0,0,1,0,4,5
ISIC_1307485,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1314912,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1315058,1,0,1,0,1,0,1,1,1,0,0,4
ISIC_1320438,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1328445,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1334006,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1336046,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1336089,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1337285,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1338257,0,0,0,0,0,0,0,0,1,1,4,4
ISIC_1339542,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_1341275,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_1348206,1,1,1,1,1,1,1,1,1,1,0,0
