isic_id,h1_correct_dropconnect,h2_correct_dropconnect,h1_correct_dropout,h2_correct_dropout,h1_correct_duq,h2_correct_duq,h1_correct_ensemble,h2_correct_ensemble,h1_correct_flipout,h2_correct_flipout,h1_tier,h2_tier
ISIC_0054272,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054333,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054335,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054359,1,0,0,0,0,0,0,0,1,0,3,5
ISIC_0054424,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0054432,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054433,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0054447,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0054531,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0054533,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0054556,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0054583,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0054584,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0054592,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054594,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054598,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054634,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0054635,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0054666,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054687,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054689,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0054698,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0054737,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0054794,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054805,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054808,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0054858,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054878,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0054899,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054908,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0054921,1,0,0,0,0,0,0,0,1,0,3,5
ISIC_0055099,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055153,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0055159,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055163,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055173,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055176,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0055196,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0055250,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055259,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055260,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0055273,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055331,1,0,0,0,1,0,0,0,0,0,3,5
ISIC_0055336,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0055374,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055387,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0055400,1,0,0,0,1,0,0,0,1,0,2,5
ISIC_0055452,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0055475,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055487,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055574,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055578,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055589,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0055596,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0055609,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0055628,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0055637,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0055639,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055686,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055689,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0055724,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0055732,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0055761,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0055784,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055790,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0055809,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0055817,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0055830,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0055838,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0055844,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0055865,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055889,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0055908,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0055932,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0055977,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0055989,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0056002,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056004,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056005,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0056016,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056037,0,0,1,0,0,0,1,0,1,0,2,5
ISIC_0056052,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056071,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0056073,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056075,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0056101,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0056109,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0056114,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0056115,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056128,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0056147,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0056159,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056166,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0056176,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056183,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0056211,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0056272,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056273,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056278,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0056302,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0056311,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0056343,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056419,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056421,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0056437,1,1,1,0,0,0,0,0,0,0,3,4
ISIC_0056469,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0056476,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056504,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0056520,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056529,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0056582,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0056590,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056610,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0056613,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056616,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056630,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056643,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056645,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056662,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056701,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056724,1,0,1,0,0,0,0,0,1,0,2,5
ISIC_0056745,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0056756,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056773,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056830,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056862,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0056867,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056898,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056904,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056905,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0056920,1,0,1,0,1,1,1,1,0,0,1,3
ISIC_0056948,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0056973,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0057018,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057022,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057031,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0057038,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057040,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057042,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057049,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057051,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0057052,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057072,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057077,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057110,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057126,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057130,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0057135,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0057145,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057157,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057225,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0057258,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0057280,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057284,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0057316,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0057351,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0057357,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0057387,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0057388,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057410,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057431,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057432,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0057437,0,0,1,0,1,0,0,0,0,0,3,5
ISIC_0057449,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0057455,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0057458,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057477,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057485,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057499,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0057502,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0057517,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0057520,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0057526,0,0,0,0,1,1,1,1,0,0,3,3
ISIC_0057547,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057575,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0057586,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057595,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057602,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057616,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0057618,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057638,1,0,0,0,1,0,1,0,1,0,1,5
ISIC_0057679,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057706,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0057721,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057739,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057740,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057778,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057806,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0057811,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0057847,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057852,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0057888,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0057929,1,0,0,0,1,0,1,0,1,0,1,5
ISIC_0057943,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057965,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0057986,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0057987,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0057995,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0058034,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058103,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058114,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0058119,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058143,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0058153,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058162,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0058163,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0058192,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0058239,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058242,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0058273,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0058312,1,0,0,0,1,0,0,0,0,0,3,5
ISIC_0058320,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0058324,1,0,0,0,1,0,1,0,1,0,1,5
ISIC_0058325,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0058379,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0058404,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0058416,1,0,1,0,1,1,1,0,1,1,0,3
ISIC_0058427,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058431,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0058443,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0058452,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0058459,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0058460,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0058494,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058506,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0058540,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0058562,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0058593,1,0,0,0,1,0,0,0,0,0,3,5
ISIC_0058598,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0058620,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0058623,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058639,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0058640,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058653,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0058688,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0058738,0,0,0,0,1,0,0,0,1,0,3,5
ISIC_0058756,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058762,1,1,0,0,1,0,1,0,1,0,1,4
ISIC_0058769,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0058776,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0058788,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0058816,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058864,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0058884,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0058890,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0058902,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0058924,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058939,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0058940,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0058951,1,0,1,0,1,0,0,0,1,0,1,5
ISIC_0058967,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0058971,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0058983,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0058988,1,0,0,0,1,0,0,0,0,0,3,5
ISIC_0058994,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0059014,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059031,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0059032,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0059058,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0059073,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059087,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059108,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0059139,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0059146,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059151,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059182,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0059198,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0059211,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059250,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059337,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0059344,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0059360,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059372,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059389,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0059397,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0059401,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0059408,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0059445,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0059489,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059540,0,0,1,0,1,0,0,0,0,0,3,5
ISIC_0059561,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059572,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059578,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0059588,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059596,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0059602,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0059637,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0059655,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0059662,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0059709,1,0,1,0,0,0,1,0,1,0,1,5
ISIC_0059720,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059759,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059789,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0059799,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059800,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059827,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0059843,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0059852,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059872,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059874,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0059875,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059886,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059899,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0059945,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0059985,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0059991,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0060014,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060041,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0060055,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060060,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0060078,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0060098,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0060108,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0060116,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060121,1,0,1,0,0,0,1,0,1,0,1,5
ISIC_0060122,1,0,1,0,0,0,1,0,1,0,1,5
ISIC_0060136,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0060157,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060167,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060183,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0060207,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060230,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060235,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0060257,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060269,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0060273,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060306,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0060337,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0060354,1,0,1,0,0,0,1,0,1,0,1,5
ISIC_0060357,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0060385,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060404,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0060410,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060412,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060413,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060460,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060467,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060480,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0060485,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0060509,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0060522,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0060534,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0060546,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0060593,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0060609,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060636,0,0,1,0,0,0,1,0,1,0,2,5
ISIC_0060670,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0060706,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0060708,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060729,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0060733,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060747,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0060755,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0060775,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060776,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060779,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0060783,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060807,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060810,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060814,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0060900,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060926,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0060989,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061039,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0061044,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0061051,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0061059,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061068,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0061116,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0061121,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061154,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061170,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061193,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0061214,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0061247,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0061256,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061285,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0061294,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061298,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0061307,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061327,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0061331,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0061332,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061365,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061376,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0061385,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061396,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061410,1,0,0,0,0,0,1,0,1,0,2,5
ISIC_0061422,0,0,1,0,1,0,0,0,0,0,3,5
ISIC_0061431,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061464,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061499,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0061519,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061521,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0061524,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061542,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0061582,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0061588,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0061593,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061667,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0061687,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0061691,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0061730,0,1,0,1,0,0,0,0,0,0,5,3
ISIC_0061767,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0061769,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0061774,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0061787,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0061805,1,0,1,0,1,0,1,0,1,1,0,4
ISIC_0061809,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0061813,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0061814,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061836,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0061845,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0061942,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061947,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0061967,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0061968,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0062024,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062036,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0062039,1,0,1,0,1,0,1,0,0,0,1,5
